Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather,Year,Month,Day
12.9,7.8,71,15.0,24.1,101.19,1,2012,10,28
13.0,6.8,66,20.0,24.1,101.13,1,2012,10,28
13.1,6.0,62,20.0,24.1,101.06,1,2012,10,28
12.9,5.9,62,22.0,24.1,101.06,1,2012,10,28
12.7,6.3,65,26.0,25.0,101.01,1,2012,10,28
12.9,6.9,67,24.0,25.0,101.0,1,2012,10,28
12.7,7.4,70,28.0,25.0,100.99,1,2012,10,28
12.3,7.4,72,24.0,25.0,101.02,1,2012,10,28
11.6,7.4,75,24.0,25.0,101.03,1,2012,10,28
11.0,7.4,78,32.0,25.0,101.01,1,2012,10,28
10.3,7.1,81,26.0,25.0,100.98,1,2012,10,28
9.9,7.0,82,22.0,25.0,100.95,1,2012,10,29
9.5,6.9,84,26.0,25.0,100.89,1,2012,10,29
9.2,6.6,84,26.0,25.0,100.82,1,2012,10,29
9.6,7.0,84,24.0,25.0,100.79,1,2012,10,29
9.9,7.2,83,30.0,25.0,100.77,1,2012,10,29
9.6,7.4,86,20.0,25.0,100.76,1,2012,10,29
10.2,7.4,83,33.0,25.0,100.72,1,2012,10,29
10.1,7.5,84,26.0,24.1,100.7,1,2012,10,29
10.7,7.8,82,24.0,24.1,100.67,1,2012,10,29
11.9,8.5,80,26.0,24.1,100.61,1,2012,10,29
12.9,8.7,76,28.0,24.1,100.57,1,2012,10,29
14.3,9.4,72,32.0,24.1,100.48,1,2012,10,29
15.4,9.8,69,26.0,24.1,100.35,1,2012,10,29
16.5,9.7,64,33.0,24.1,100.24,1,2012,10,29
16.6,9.9,65,36.5,24.1,100.13,1,2012,10,29
16.6,9.6,63,33.0,24.1,100.09,1,2012,10,29
15.2,9.8,70,36.5,24.1,100.04,1,2012,10,29
14.2,9.4,73,36.5,24.1,99.94,1,2012,10,29
14.2,9.2,72,36.5,25.0,99.83,1,2012,10,29
14.0,9.6,75,36.5,25.0,99.65,1,2012,10,29
14.3,9.7,74,36.5,25.0,99.55,1,2012,10,29
14.0,9.7,75,36.5,25.0,99.46,1,2012,10,29
14.2,9.8,75,36.5,25.0,99.37,1,2012,10,29
14.1,10.0,76,36.5,25.0,99.33,1,2012,10,29
14.6,10.2,75,36.5,25.0,99.28,1,2012,10,30
14.6,10.4,76,36.5,25.0,99.23,1,2012,10,30
14.1,10.3,78,36.5,25.0,99.31,1,2012,10,30
13.9,10.6,80,36.5,25.0,99.21,5,2012,10,30
13.8,10.4,80,35.0,25.0,99.28,1,2012,10,30
13.7,10.5,81,36.5,25.0,99.32,0,2012,10,30
13.6,10.5,82,36.5,25.0,99.31,5,2012,10,30
15.0,11.1,77,30.0,22.750000000000004,99.45,5,2012,10,30
15.7,12.0,79,26.0,24.1,99.5,1,2012,10,30
15.4,12.7,84,22.0,24.1,99.52,1,2012,10,30
16.1,13.3,83,28.0,24.1,99.57,1,2012,10,30
15.1,13.8,92,22.0,22.750000000000004,99.6,5,2012,10,30
16.1,14.5,90,17.0,24.1,99.53,1,2012,10,30
19.8,14.7,72,28.0,24.1,99.44,0,2012,10,30
20.4,13.2,63,28.0,24.1,99.5,0,2012,10,30
20.9,11.8,56,33.0,24.1,99.47,0,2012,10,30
20.6,9.9,50,20.0,24.1,99.49,0,2012,10,30
19.7,9.3,51,17.0,24.1,99.54,0,2012,10,30
19.2,10.4,57,17.0,25.0,99.61,1,2012,10,30
18.8,11.2,61,28.0,25.0,99.61,1,2012,10,30
18.6,12.5,68,26.0,25.0,99.57,5,2012,10,30
16.8,13.5,81,26.0,22.750000000000004,99.6,5,2012,10,30
15.0,13.9,93,17.0,25.0,99.49,1,2012,10,30
15.6,14.0,90,11.0,25.0,99.45,5,2012,10,30
15.0,13.9,93,9.0,22.750000000000004,99.43,5,2012,10,31
14.9,13.6,92,9.0,25.0,99.36,0,2012,10,31
13.7,12.7,94,11.0,25.0,99.41,0,2012,10,31
13.7,12.5,92,11.0,25.0,99.43,0,2012,10,31
13.8,11.6,87,13.0,25.0,99.37,0,2012,10,31
13.6,11.2,85,17.0,25.0,99.34,0,2012,10,31
14.0,10.1,77,11.0,25.0,99.24,1,2012,10,31
11.6,10.4,92,11.0,24.1,99.26,1,2012,10,31
14.0,12.1,88,17.0,24.1,99.22,1,2012,10,31
14.6,12.7,88,15.0,22.750000000000004,99.16,1,2012,10,31
14.6,12.9,90,19.0,22.750000000000004,99.14,1,2012,10,31
14.8,13.7,93,11.0,22.750000000000004,99.12,5,2012,10,31
10.8,9.4,91,24.0,24.1,99.2,1,2012,10,31
10.2,8.5,89,20.0,24.1,99.26,5,2012,10,31
10.3,8.8,90,11.0,22.750000000000004,99.28,2,2012,10,31
10.2,8.6,90,4.0,24.1,99.28,5,2012,10,31
10.2,8.6,90,4.0,24.1,99.26,1,2012,10,31
9.7,8.1,90,15.0,24.1,99.31,1,2012,10,31
8.8,7.4,91,13.0,25.0,99.37,1,2012,10,31
8.5,6.6,88,7.0,25.0,99.37,1,2012,10,31
8.4,6.3,87,7.0,25.0,99.4,1,2012,10,31
8.1,6.5,90,0.0,25.0,99.39,5,2012,10,31
7.8,6.7,93,0.0,25.0,99.4,1,2012,10,31
8.1,6.4,89,4.0,25.0,99.38,1,2012,10,31
7.8,6.8,93,7.0,25.0,99.39,1,2012,11,1
7.6,6.8,95,6.0,25.0,99.37,1,2012,11,1
7.6,6.2,91,4.0,25.0,99.35,5,2012,11,1
7.3,5.5,88,6.0,22.750000000000004,99.33,5,2012,11,1
7.7,4.7,81,0.0,25.0,99.32,5,2012,11,1
7.7,5.0,83,4.0,25.0,99.32,5,2012,11,1
7.4,5.4,87,4.0,25.0,99.31,1,2012,11,1
7.3,4.7,84,7.0,24.1,99.32,5,2012,11,1
7.2,4.5,83,9.0,24.1,99.33,5,2012,11,1
7.6,5.6,87,9.0,24.1,99.34,5,2012,11,1
7.7,5.1,84,9.0,24.1,99.31,1,2012,11,1
8.1,4.7,79,11.0,24.1,99.29,1,2012,11,1
8.4,4.9,79,13.0,24.1,99.25,1,2012,11,1
8.4,4.9,79,15.0,24.1,99.22,5,2012,11,1
8.4,5.3,81,17.0,22.750000000000004,99.22,2,2012,11,1
7.7,6.0,89,11.0,22.750000000000004,99.22,5,2012,11,1
8.0,6.2,88,17.0,22.750000000000004,99.23,5,2012,11,1
8.1,5.9,86,17.0,22.750000000000004,99.26,5,2012,11,1
7.5,4.4,81,28.0,25.0,99.3,1,2012,11,1
6.9,4.7,86,22.0,25.0,99.33,5,2012,11,1
6.7,4.8,88,24.0,25.0,99.33,5,2012,11,1
6.4,4.5,88,22.0,25.0,99.35,5,2012,11,1
5.6,3.6,87,20.0,25.0,99.37,5,2012,11,1
5.5,2.9,83,19.0,25.0,99.38,5,2012,11,1
5.3,2.8,84,19.0,25.0,99.4,1,2012,11,2
5.1,2.6,84,20.0,25.0,99.42,1,2012,11,2
5.0,2.6,84,22.0,25.0,99.45,1,2012,11,2
4.8,2.8,87,24.0,25.0,99.45,1,2012,11,2
4.7,2.5,86,20.0,25.0,99.46,1,2012,11,2
4.8,2.9,87,19.0,25.0,99.46,5,2012,11,2
4.4,2.6,88,20.0,25.0,99.48,5,2012,11,2
4.1,2.4,89,19.0,25.0,99.53,5,2012,11,2
3.9,2.5,91,17.0,24.1,99.58,5,2012,11,2
3.7,2.1,89,22.0,24.1,99.61,5,2012,11,2
3.9,2.4,90,20.0,24.1,99.64,5,2012,11,2
4.2,2.8,91,22.0,24.1,99.67,2,2012,11,2
4.3,2.9,91,15.0,24.1,99.68,2,2012,11,2
4.3,3.1,92,20.0,24.1,99.7,2,2012,11,2
4.6,3.3,91,20.0,24.1,99.7,1,2012,11,2
4.8,3.4,91,19.0,24.1,99.74,1,2012,11,2
4.9,3.6,91,22.0,22.750000000000004,99.78,1,2012,11,2
5.3,3.7,89,19.0,25.0,99.81,1,2012,11,2
5.7,4.0,89,15.0,25.0,99.87,1,2012,11,2
5.9,4.2,89,19.0,25.0,99.9,5,2012,11,2
5.8,3.7,86,17.0,25.0,99.94,5,2012,11,2
5.7,3.1,83,17.0,25.0,99.96,1,2012,11,2
5.6,3.1,84,13.0,25.0,100.0,5,2012,11,2
5.6,2.8,82,13.0,25.0,100.02,5,2012,11,2
5.3,2.3,81,17.0,25.0,100.06,5,2012,11,3
4.9,2.2,83,13.0,25.0,100.1,5,2012,11,3
4.7,1.9,82,17.0,25.0,100.13,5,2012,11,3
4.5,1.2,79,17.0,25.0,100.14,1,2012,11,3
4.1,0.9,80,20.0,25.0,100.17,1,2012,11,3
4.0,0.7,79,19.0,25.0,100.22,1,2012,11,3
3.7,0.2,78,17.0,25.0,100.27,1,2012,11,3
3.5,0.3,80,20.0,24.1,100.33,1,2012,11,3
4.2,1.2,81,20.0,24.1,100.39,1,2012,11,3
4.8,1.0,76,22.0,25.0,100.42,1,2012,11,3
5.1,1.6,78,22.0,24.1,100.45,5,2012,11,3
5.3,2.2,80,24.0,24.1,100.45,5,2012,11,3
5.4,2.0,79,22.0,24.1,100.45,2,2012,11,3
5.1,2.6,84,22.0,24.1,100.46,2,2012,11,3
5.5,2.6,82,20.0,24.1,100.47,2,2012,11,3
5.4,2.7,83,24.0,24.1,100.52,2,2012,11,3
5.0,2.7,85,20.0,24.1,100.57,2,2012,11,3
5.0,2.3,83,20.0,24.1,100.62,2,2012,11,3
4.7,2.4,85,13.0,25.0,100.66,2,2012,11,3
4.8,2.3,84,15.0,25.0,100.69,2,2012,11,3
5.0,1.6,79,17.0,25.0,100.73,1,2012,11,3
5.0,0.9,75,15.0,25.0,100.76,1,2012,11,3
4.7,0.5,74,17.0,25.0,100.79,1,2012,11,3
4.3,-0.1,73,17.0,25.0,100.82,1,2012,11,3
3.8,-0.3,75,15.0,25.0,100.85,1,2012,11,4
3.2,-0.7,76,11.0,25.0,100.87,1,2012,11,4
3.0,-1.3,73,15.0,25.0,100.88,1,2012,11,4
3.1,-1.2,73,17.0,25.0,100.88,1,2012,11,4
2.9,-0.9,76,19.0,25.0,100.9,1,2012,11,4
3.0,-1.0,75,15.0,25.0,100.96,1,2012,11,4
3.0,-1.6,72,17.0,25.0,100.99,1,2012,11,4
2.8,-1.9,71,15.0,25.0,101.05,1,2012,11,4
2.2,-1.2,78,17.0,24.1,101.11,6,2012,11,4
2.9,-1.2,74,17.0,24.1,101.12,6,2012,11,4
3.0,-2.2,69,19.0,24.1,101.1,1,2012,11,4
3.3,-2.3,67,13.0,24.1,101.08,1,2012,11,4
3.7,-2.4,64,13.0,24.1,101.07,1,2012,11,4
3.4,-2.6,65,11.0,24.1,101.09,1,2012,11,4
3.4,-3.3,61,15.0,24.1,101.08,1,2012,11,4
3.6,-3.9,58,17.0,24.1,101.08,1,2012,11,4
3.5,-4.5,56,13.0,24.1,101.12,1,2012,11,4
3.2,-4.1,59,13.0,24.1,101.17,1,2012,11,4
3.0,-4.5,58,11.0,25.0,101.21,1,2012,11,4
2.5,-4.3,61,9.0,25.0,101.25,1,2012,11,4
2.2,-5.2,58,13.0,25.0,101.28,1,2012,11,4
2.0,-5.1,59,13.0,25.0,101.3,1,2012,11,4
1.8,-5.1,60,9.0,25.0,101.3,1,2012,11,4
1.7,-5.0,61,11.0,25.0,101.27,1,2012,11,4
1.5,-4.9,62,9.0,25.0,101.28,1,2012,11,5
1.2,-4.8,64,11.0,25.0,101.27,1,2012,11,5
1.3,-6.0,58,17.0,25.0,101.29,1,2012,11,5
0.8,-7.7,53,17.0,25.0,101.29,1,2012,11,5
0.4,-7.0,58,13.0,25.0,101.32,1,2012,11,5
-1.1,-6.7,66,11.0,25.0,101.34,1,2012,11,5
-0.6,-5.1,72,11.0,25.0,101.38,1,2012,11,5
-0.3,-5.9,66,15.0,24.1,101.4,1,2012,11,5
-0.5,-5.8,67,15.0,24.1,101.45,0,2012,11,5
0.8,-6.0,60,17.0,24.1,101.46,0,2012,11,5
1.8,-7.0,52,17.0,26.349999999999998,101.49,0,2012,11,5
1.7,-7.4,51,17.0,26.349999999999998,101.47,1,2012,11,5
1.8,-7.7,49,15.0,26.349999999999998,101.44,1,2012,11,5
1.9,-8.2,47,17.0,26.349999999999998,101.44,1,2012,11,5
1.8,-8.3,47,15.0,26.349999999999998,101.42,1,2012,11,5
1.8,-7.6,50,20.0,24.1,101.41,1,2012,11,5
1.1,-6.0,59,19.0,24.1,101.44,6,2012,11,5
0.9,-7.8,52,17.0,25.0,101.49,1,2012,11,5
0.5,-8.6,50,20.0,25.0,101.57,1,2012,11,5
-0.6,-10.4,47,13.0,25.0,101.62,1,2012,11,5
-1.0,-9.5,52,7.0,25.0,101.64,1,2012,11,5
-2.0,-9.1,58,7.0,25.0,101.66,0,2012,11,5
-2.2,-9.6,57,11.0,25.0,101.65,0,2012,11,5
-3.2,-9.6,61,9.0,25.0,101.65,0,2012,11,5
-2.9,-9.9,58,15.0,25.0,101.68,0,2012,11,6
-3.6,-10.3,60,13.0,25.0,101.69,0,2012,11,6
-4.7,-9.7,68,9.0,25.0,101.72,0,2012,11,6
-5.5,-8.9,77,4.0,25.0,101.76,0,2012,11,6
-3.3,-9.9,60,0.0,25.0,101.76,1,2012,11,6
-3.0,-8.9,64,0.0,25.0,101.79,1,2012,11,6
-3.7,-7.5,75,6.0,25.0,101.83,1,2012,11,6
-3.4,-7.0,76,6.0,26.349999999999998,101.86,1,2012,11,6
-1.6,-5.6,74,6.0,26.349999999999998,101.89,0,2012,11,6
-0.2,-5.8,66,7.0,26.349999999999998,101.9,0,2012,11,6
0.4,-6.1,62,7.0,26.349999999999998,101.93,1,2012,11,6
1.9,-4.5,62,9.0,26.349999999999998,101.94,1,2012,11,6
1.5,-6.4,56,17.0,26.349999999999998,101.89,1,2012,11,6
2.3,-7.7,48,15.0,26.349999999999998,101.88,1,2012,11,6
2.1,-7.4,49,9.0,26.349999999999998,101.87,1,2012,11,6
2.6,-7.7,47,15.0,26.349999999999998,101.87,1,2012,11,6
1.9,-8.1,47,13.0,26.349999999999998,101.87,1,2012,11,6
0.0,-7.5,57,6.0,26.349999999999998,101.89,0,2012,11,6
-0.9,-7.8,59,4.0,25.0,101.89,0,2012,11,6
-0.3,-7.7,57,0.0,25.0,101.93,0,2012,11,6
-1.5,-7.3,65,0.0,25.0,101.94,0,2012,11,6
-0.7,-6.9,63,4.0,25.0,101.97,0,2012,11,6
-0.9,-6.6,65,4.0,25.0,101.98,0,2012,11,6
-1.5,-6.4,69,6.0,25.0,101.96,0,2012,11,6
-0.6,-5.9,67,7.0,25.0,101.93,0,2012,11,7
-0.9,-6.5,66,9.0,25.0,101.9,0,2012,11,7
-2.6,-6.9,72,7.0,25.0,101.94,0,2012,11,7
-3.6,-6.1,83,9.0,25.0,101.95,0,2012,11,7
-4.0,-6.2,85,11.0,25.0,102.02,0,2012,11,7
-4.3,-6.5,85,13.0,25.0,101.98,0,2012,11,7
-4.2,-6.4,85,13.0,25.0,101.92,0,2012,11,7
-3.7,-6.3,82,15.0,24.1,101.96,0,2012,11,7
-3.1,-6.0,80,17.0,24.1,102.0,0,2012,11,7
-1.3,-6.6,67,22.0,24.1,102.02,1,2012,11,7
0.0,-6.8,60,20.0,24.1,102.01,1,2012,11,7
1.1,-7.4,53,26.0,24.1,101.97,1,2012,11,7
2.1,-7.4,49,26.0,24.1,101.88,1,2012,11,7
2.4,-7.5,48,32.0,24.1,101.78,1,2012,11,7
2.2,-7.4,49,24.0,24.1,101.75,1,2012,11,7
1.8,-7.8,49,24.0,24.1,101.73,1,2012,11,7
1.5,-7.1,53,26.0,24.1,101.7,1,2012,11,7
1.2,-6.2,58,20.0,25.0,101.67,0,2012,11,7
1.0,-5.6,61,19.0,25.0,101.68,1,2012,11,7
1.4,-6.7,55,20.0,25.0,101.69,0,2012,11,7
1.3,-7.8,51,26.0,25.0,101.65,1,2012,11,7
0.8,-6.4,59,22.0,25.0,101.64,0,2012,11,7
0.0,-5.6,66,22.0,25.0,101.58,0,2012,11,7
-0.7,-4.7,74,22.0,25.0,101.55,1,2012,11,7
-0.2,-4.5,73,26.0,25.0,101.54,1,2012,11,8
-0.9,-4.9,74,30.0,25.0,101.49,1,2012,11,8
-1.0,-6.0,69,33.0,25.0,101.48,1,2012,11,8
-0.8,-5.8,69,20.0,25.0,101.46,1,2012,11,8
-1.3,-5.9,71,26.0,25.0,101.44,1,2012,11,8
-1.3,-6.2,69,22.0,25.0,101.43,0,2012,11,8
-1.4,-5.7,72,19.0,25.0,101.42,0,2012,11,8
-1.0,-5.1,74,26.0,24.1,101.44,1,2012,11,8
-0.2,-4.6,72,20.0,24.1,101.46,1,2012,11,8
0.8,-4.4,68,19.0,24.1,101.45,1,2012,11,8
2.4,-3.9,63,30.0,24.1,101.41,1,2012,11,8
2.6,-4.0,62,30.0,24.1,101.38,1,2012,11,8
3.9,-3.6,58,24.0,24.1,101.29,1,2012,11,8
4.7,-3.3,56,26.0,24.1,101.24,1,2012,11,8
5.1,-3.4,54,26.0,24.1,101.21,1,2012,11,8
5.2,-3.3,54,20.0,24.1,101.18,1,2012,11,8
4.4,-3.8,55,19.0,24.1,101.17,1,2012,11,8
3.2,-4.2,58,13.0,24.1,101.2,1,2012,11,8
2.4,-3.0,67,7.0,25.0,101.25,1,2012,11,8
1.8,-3.3,69,9.0,25.0,101.27,1,2012,11,8
1.7,-4.8,62,19.0,25.0,101.28,1,2012,11,8
0.5,-4.6,69,13.0,25.0,101.24,0,2012,11,8
-0.3,-4.8,72,11.0,25.0,101.21,0,2012,11,8
-1.3,-5.0,76,7.0,25.0,101.19,0,2012,11,8
-3.4,-5.7,84,7.0,25.0,101.21,0,2012,11,9
-3.7,-5.9,85,7.0,25.0,101.18,0,2012,11,9
-4.3,-6.3,86,7.0,25.0,101.19,0,2012,11,9
-3.6,-5.6,86,7.0,25.0,101.19,0,2012,11,9
-3.4,-5.2,87,7.0,25.0,101.2,0,2012,11,9
-5.4,-6.7,91,7.0,25.0,101.22,0,2012,11,9
-3.2,-4.8,89,7.0,25.0,101.25,0,2012,11,9
-2.5,-4.2,88,7.0,24.1,101.3,1,2012,11,9
-1.6,-3.6,86,7.0,26.349999999999998,101.36,1,2012,11,9
1.3,-2.4,76,17.0,26.349999999999998,101.34,1,2012,11,9
2.3,-3.3,66,19.0,26.349999999999998,101.36,1,2012,11,9
3.3,-4.1,58,20.0,26.349999999999998,101.36,1,2012,11,9
3.4,-3.6,60,22.0,26.349999999999998,101.31,1,2012,11,9
4.0,-3.2,59,20.0,24.1,101.26,1,2012,11,9
4.8,-2.7,58,20.0,24.1,101.27,1,2012,11,9
4.6,-2.0,62,24.0,24.1,101.29,1,2012,11,9
4.5,-1.9,63,26.0,24.1,101.32,1,2012,11,9
4.6,-1.2,66,22.0,25.0,101.36,1,2012,11,9
4.6,-0.5,69,15.0,25.0,101.42,1,2012,11,9
4.6,-0.3,70,15.0,25.0,101.45,1,2012,11,9
4.2,-0.3,72,11.0,25.0,101.47,1,2012,11,9
4.6,0.5,75,9.0,25.0,101.54,1,2012,11,9
4.5,0.6,76,11.0,25.0,101.48,1,2012,11,9
4.0,0.8,80,15.0,25.0,101.5,1,2012,11,9
2.8,0.4,84,13.0,25.0,101.55,1,2012,11,10
3.6,0.6,81,9.0,25.0,101.62,1,2012,11,10
2.7,-0.5,79,9.0,25.0,101.66,0,2012,11,10
2.6,-2.7,68,11.0,25.0,101.75,0,2012,11,10
1.1,-3.5,71,11.0,25.0,101.84,0,2012,11,10
0.7,-4.0,71,6.0,25.0,101.98,0,2012,11,10
-0.6,-5.2,71,9.0,25.0,102.07,0,2012,11,10
-1.4,-6.0,71,13.0,24.1,102.22,0,2012,11,10
0.4,-4.9,68,13.0,24.1,102.32,0,2012,11,10
2.0,-5.2,59,15.0,26.349999999999998,102.39,0,2012,11,10
2.4,-5.9,54,7.0,26.349999999999998,102.43,0,2012,11,10
3.3,-7.3,46,6.0,26.349999999999998,102.45,0,2012,11,10
4.2,-7.7,42,6.0,26.349999999999998,102.43,0,2012,11,10
4.7,-8.0,39,6.0,26.349999999999998,102.39,1,2012,11,10
5.6,-7.6,38,4.0,26.349999999999998,102.37,1,2012,11,10
5.2,-6.9,41,11.0,26.349999999999998,102.4,1,2012,11,10
3.6,-8.2,42,9.0,26.349999999999998,102.39,1,2012,11,10
3.5,-7.8,43,7.0,25.0,102.47,1,2012,11,10
3.4,-7.0,46,7.0,25.0,102.53,1,2012,11,10
2.6,-6.4,51,7.0,25.0,102.58,0,2012,11,10
2.6,-5.3,56,15.0,25.0,102.56,0,2012,11,10
1.8,-6.1,56,9.0,25.0,102.53,0,2012,11,10
0.9,-4.6,67,11.0,25.0,102.55,0,2012,11,10
1.1,-6.7,56,11.0,25.0,102.5,0,2012,11,10
2.4,-7.2,49,7.0,25.0,102.45,1,2012,11,11
2.7,-7.3,48,13.0,25.0,102.34,1,2012,11,11
3.0,-7.8,45,11.0,25.0,102.33,1,2012,11,11
3.1,-7.6,45,17.0,25.0,102.24,1,2012,11,11
0.9,-4.3,68,20.0,25.0,102.34,1,2012,11,11
0.3,-4.0,73,20.0,25.0,102.23,5,2012,11,11
0.5,-2.3,81,17.0,25.0,102.26,5,2012,11,11
0.6,-2.1,82,22.0,24.1,102.3,1,2012,11,11
0.6,-2.0,83,20.0,24.1,102.34,1,2012,11,11
1.1,-2.0,80,20.0,24.1,102.29,1,2012,11,11
1.7,-0.6,85,17.0,24.1,102.31,5,2012,11,11
2.9,-0.2,80,22.0,24.1,102.21,5,2012,11,11
3.7,0.3,78,24.0,24.1,102.15,1,2012,11,11
5.5,1.4,75,17.0,26.349999999999998,102.11,0,2012,11,11
6.3,1.6,72,20.0,26.349999999999998,102.08,0,2012,11,11
7.0,1.9,70,19.0,26.349999999999998,102.07,0,2012,11,11
6.6,1.8,71,20.0,24.1,102.07,1,2012,11,11
4.8,1.5,79,17.0,25.0,102.12,1,2012,11,11
3.3,1.1,85,13.0,25.0,102.13,0,2012,11,11
1.9,0.2,88,17.0,25.0,102.14,0,2012,11,11
1.5,-0.1,89,15.0,25.0,102.15,0,2012,11,11
1.3,-0.3,89,15.0,25.0,102.13,0,2012,11,11
1.0,-0.5,90,13.0,25.0,102.07,0,2012,11,11
1.1,-0.3,90,15.0,25.0,102.04,0,2012,11,11
0.9,-0.3,92,19.0,22.750000000000004,101.99,0,2012,11,12
0.6,-0.8,90,17.0,25.0,101.97,0,2012,11,12
0.4,-0.7,92,15.0,22.750000000000004,101.98,0,2012,11,12
0.2,-0.9,92,15.0,22.750000000000004,101.94,0,2012,11,12
-0.3,-1.1,94,11.0,22.750000000000004,101.95,0,2012,11,12
-0.2,-1.2,93,11.0,22.750000000000004,101.91,0,2012,11,12
-0.3,-1.2,94,13.0,22.750000000000004,101.87,0,2012,11,12
-0.2,-1.0,94,11.0,22.750000000000004,101.9,0,2012,11,12
1.0,0.0,93,9.0,22.750000000000004,101.88,0,2012,11,12
4.2,1.8,84,7.0,22.750000000000004,101.83,0,2012,11,12
7.2,3.3,76,6.0,22.750000000000004,101.78,1,2012,11,12
11.8,5.3,64,6.0,22.750000000000004,101.71,1,2012,11,12
17.5,8.5,55,13.0,22.750000000000004,101.61,1,2012,11,12
16.9,8.4,57,22.0,24.1,101.52,1,2012,11,12
16.3,8.2,59,22.0,24.1,101.43,1,2012,11,12
17.0,8.4,57,20.0,24.1,101.33,1,2012,11,12
16.7,8.0,56,22.0,24.1,101.21,1,2012,11,12
17.1,7.5,53,33.0,25.0,101.13,1,2012,11,12
17.1,7.3,52,35.0,25.0,101.09,0,2012,11,12
17.1,7.8,54,32.0,25.0,100.98,0,2012,11,12
16.4,7.5,56,33.0,25.0,100.91,1,2012,11,12
15.9,7.7,58,30.0,25.0,100.9,1,2012,11,12
16.0,8.2,60,26.0,25.0,100.87,1,2012,11,12
15.6,8.9,64,24.0,25.0,100.84,1,2012,11,12
14.8,10.0,73,36.5,25.0,100.94,5,2012,11,13
9.1,7.4,89,36.5,22.750000000000004,101.25,5,2012,11,13
8.0,6.2,88,35.0,25.0,101.36,5,2012,11,13
7.9,5.6,85,36.5,25.0,101.45,5,2012,11,13
6.2,4.1,86,28.0,25.0,101.53,5,2012,11,13
5.6,3.4,86,30.0,25.0,101.6,5,2012,11,13
5.7,3.3,85,30.0,25.0,101.76,1,2012,11,13
5.4,2.3,80,30.0,24.1,101.78,1,2012,11,13
5.2,0.9,74,33.0,24.1,101.89,1,2012,11,13
4.6,-1.2,66,32.0,24.1,101.95,1,2012,11,13
4.7,-1.3,65,36.5,24.1,102.07,1,2012,11,13
4.8,-2.0,61,30.0,26.349999999999998,102.09,1,2012,11,13
6.1,-1.8,57,28.0,26.349999999999998,102.08,1,2012,11,13
5.3,-3.2,54,33.0,26.349999999999998,102.13,1,2012,11,13
5.6,-6.5,41,30.0,24.1,102.18,0,2012,11,13
5.4,-2.9,55,28.0,24.1,102.25,0,2012,11,13
4.9,-5.1,48,24.0,24.1,102.33,0,2012,11,13
3.7,-6.1,49,13.0,25.0,102.41,0,2012,11,13
2.5,-5.5,56,11.0,25.0,102.54,0,2012,11,13
0.8,-5.6,62,11.0,25.0,102.6,0,2012,11,13
-0.7,-6.0,67,9.0,25.0,102.68,0,2012,11,13
-1.0,-6.0,69,7.0,25.0,102.75,0,2012,11,13
-0.9,-5.7,70,7.0,25.0,102.81,0,2012,11,13
-1.5,-5.9,72,7.0,25.0,102.84,0,2012,11,13
-0.1,-6.0,64,4.0,25.0,102.91,0,2012,11,14
-0.7,-5.7,69,6.0,25.0,102.91,0,2012,11,14
-2.3,-6.1,75,6.0,25.0,102.97,0,2012,11,14
-2.4,-6.7,72,6.0,25.0,102.99,0,2012,11,14
-4.0,-7.0,80,4.0,25.0,103.01,0,2012,11,14
-4.7,-6.6,87,4.0,25.0,103.09,0,2012,11,14
-3.6,-6.1,83,4.0,25.0,103.135,0,2012,11,14
-5.2,-7.0,87,4.0,26.349999999999998,103.135,0,2012,11,14
-3.0,-4.9,87,4.0,26.349999999999998,103.135,0,2012,11,14
0.6,-3.1,76,6.0,24.1,103.135,0,2012,11,14
2.4,-4.3,61,2.0,24.1,103.135,0,2012,11,14
4.6,-5.0,50,4.0,24.1,103.135,0,2012,11,14
4.8,-6.4,44,7.0,24.1,103.135,0,2012,11,14
4.8,-6.6,43,4.0,26.349999999999998,103.135,0,2012,11,14
5.2,-6.2,44,6.0,26.349999999999998,103.135,0,2012,11,14
4.6,-7.4,41,6.0,26.349999999999998,103.135,0,2012,11,14
4.2,-7.4,43,6.0,26.349999999999998,103.135,0,2012,11,14
3.6,-7.2,45,7.0,24.1,103.135,0,2012,11,14
2.8,-6.3,51,7.0,25.0,103.135,0,2012,11,14
2.5,-5.9,54,9.0,25.0,103.135,0,2012,11,14
2.1,-5.8,56,11.0,25.0,103.135,0,2012,11,14
1.8,-6.1,56,7.0,25.0,103.135,0,2012,11,14
1.4,-5.7,59,13.0,25.0,103.135,0,2012,11,14
0.4,-6.2,61,11.0,25.0,103.12,0,2012,11,14
-1.4,-6.1,70,13.0,25.0,103.1,0,2012,11,15
-2.0,-5.1,79,9.0,25.0,103.06,0,2012,11,15
-2.3,-5.1,81,13.0,25.0,103.0,0,2012,11,15
-2.9,-5.4,83,9.0,25.0,103.01,0,2012,11,15
-3.6,-6.3,82,9.0,25.0,103.0,0,2012,11,15
-2.9,-6.0,79,13.0,25.0,102.94,0,2012,11,15
-3.1,-6.1,80,15.0,25.0,102.91,0,2012,11,15
-2.9,-5.9,80,13.0,24.1,102.94,1,2012,11,15
-2.1,-5.1,80,11.0,24.1,102.99,1,2012,11,15
-1.0,-4.8,75,19.0,24.1,102.93,1,2012,11,15
0.3,-4.6,70,15.0,24.1,102.84,1,2012,11,15
